APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Mgmt Contact Phone,lon,lat,Property on map
7413012949,09/29/2022,Single Family,1060 W HARBOR HEIGHTS DR A-I,LOS ANGELES,CA,90710,15,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.29491,33.79301,POINT (-118.29491 33.79301)
5109005040,04/14/2022,Multi-Family,151 E 52ND ST,LOS ANGELES,CA,90011,9,Freedom Mortgage,Byron Gladden,317-537-3714,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.2719,33.99553,POINT (-118.2719 33.99553)
4229019216,01/03/2022,Single Family,13700 W MARINA POINTE DR,LOS ANGELES,CA,90292,11,CALIBER HOME LOANS,SHIRIN SHAHIDI,858-683-8430,Carlos Sims,Carols Sims,11820   Cherrylee DR  El Monte CA 91732,626-485-8889,-118.44503,33.98482,POINT (-118.44503 33.98482)
5555017006,03/20/2022,Single Family,8409 W CARLTON WAY,LOS ANGELES,CA,90069,4,Iridium LLC,Fred Doctorovich,310-994-2569,NULL,NULL,,NULL,-118.37488,34.09858,POINT (-118.37488 34.09858)
5114008012,01/04/2022,Single Family,788 E 40TH PL,LOS ANGELES,CA,90011,9,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.26187,34.00973,POINT (-118.26187 34.00973)
2348008053,01/20/2022,Multi-Family,5235 1/2 N BEN AVE,NORTH HOLLYWOOD,CA,91607,2,"Mr. Cooper/Nationstar Mortgage, LLC.",Mr. Cooper,888-456-0714,"Solid Foundation Properties, LLC.",Compliance Team,2690   Cobb PKWY A5379 SMYRNA GA 30080,333-205-7447,-118.39445,34.16586,POINT (-118.39445 34.16586)
2715011018,09/21/2022,Single Family,18228 W TRIBUNE ST,LOS ANGELES,CA,91326,12,RUSHMORE LOAN MANAGEMENT SERVICES,Property Preservation,949-341-5601,Computershare,Computershare Management,6200  S Quebec ST  Greenwood Village CO 80111,303-518-3327,-118.53052,34.26706,POINT (-118.53052 34.26706)
2137013006,09/13/2022,Single Family,6932 N LURLINE AVE,LOS ANGELES,CA,91306,3,LoanCare,ERIC MOORE,877-338-3791,MCS,Code Compliance,350   HIGHLAND DR  LEWISVILLE TX 75067,813-387-1100,-118.58287,34.19635,POINT (-118.58287 34.19635)
4232018014,03/17/2022,Single Family,4430 S LINDBLADE DR,LOS ANGELES,CA,90066,11,BSI Financial Services,customer care,800-327-7861,The Herac Group,Torres Rose,11030   Arrow RE  RANCHO CUCAMONGA CA 91730,909-481-1100,-118.42027,33.99489,POINT (-118.42027 33.99489)
2612017014,09/09/2022,Single Family,11642 N PEARWOOD AVE,LOS ANGELES,CA,91342,7,Cenlar FSB,Eric Moore,877-338-3791,Safeguard - Code Compliance,Code Compliance,7887   Safeguard Cir  Valley View OH 44125,800-852-8306,-118.45482,34.28206,POINT (-118.45482 34.28206)
5084030027,01/21/2022,Multi-Family,1238 S REDONDO BLVD,LOS ANGELES,CA,90019,10,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.34745,34.05209,POINT (-118.34745 34.05209)
7346011003,01/24/2022,Multi-Family,1652 W 220TH ST,TORRANCE,CA,90501,15,Aztec Financial,Melanie Rivas,818-848-8960,New Beginning Properties Inc,Jose Chavez,1454   CEDAR ST  San Bernardino CA 92405,877-339-8202,-118.30827,33.82783,POINT (-118.30827 33.82783)
2552024041,03/15/2022,Single Family,7703 W WENTWORTH ST,LOS ANGELES,CA,91042,7,"Mr. Cooper/Nationstar Mortgage, LLC.",Mr. Cooper,888-456-0714,"Solid Foundation Properties, LLC.",Compliance Team,2690   Cobb PKWY A5379 SMYRNA GA 30080,333-205-7447,-118.30038,34.26701,POINT (-118.30038 34.26701)
2601071003,01/20/2022,Single Family,17827 W SIDWELL ST,LOS ANGELES,CA,91344,12,"Mr. Cooper/Nationstar Mortgage, LLC.",Mr. Cooper,888-456-0714,"Solid Foundation Properties, LLC.",Compliance Team,2690   Cobb PKWY A5379 SMYRNA GA 30080,333-205-7447,-118.52282,34.30023,POINT (-118.52282 34.30023)
6037019012,01/13/2022,Single Family,1412 W 89TH ST,LOS ANGELES,CA,90047,8,NEW AMERICAN FUNDING,KARLA HOWES,949-445-8824,SO CAL INSPECTORS INC,SUZANNE PHILLIPS,9525   Stewart and Gray RD  Downey CA 90241,949-445-8824,-118.30086,33.95654,POINT (-118.30086 33.95654)
4366023036,05/25/2022,Single Family,101 S GREENFIELD AVE,LOS ANGELES,CA,90049,5,WELL FARGO BANK N.A,Brock Nekvinda,877-617-5274,WELL FARGO BANK NA,Brock Nekvinda,232  E 2ND ST STE G LOS ANGELES CA 90012,877-617-5274,-118.45656,34.07433,POINT (-118.45656 34.07433)
6022020033,05/16/2022,Multi-Family,7508 S SAN PEDRO ST,LOS ANGELES,CA,90003,9,LoanCare,ERIC MOORE,877-338-3791,SERVICELINK,CLIENT SERVICES,10385   Westmoor Dr 100 Westminster CO 80021,877-847-8544,-118.26936,33.97181,POINT (-118.26936 33.97181)
7467004031,04/06/2022,Multi-Family,3244 S KERCKHOFF AVE,SAN PEDRO,CA,90731,15,RUSHMORE LOAN MANAGEMENT SERVICES,PROPERTY PRESERVATION,949-341-5601,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.28961,33.7143,POINT (-118.28961 33.7143)
6069026050,01/21/2022,Multi-Family,1730 1/2 E 114TH ST,LOS ANGELES,CA,90059,15,"Mr. Cooper/Nationstar Mortgage, LLC.",Mr. Cooper,888-456-0714,"Solid Foundation Properties, LLC.",Compliance Team,2690   Cobb PKWY A5379 SMYRNA GA 30080,844-488-7447,-118.24245,33.93101,POINT (-118.24245 33.93101)
5001027024,01/03/2022,Multi-Family,728 W 52ND PL,LOS ANGELES,CA,90037,9,RUSHMORE LOAN MANAGEMENT SERVICES,PROPERTY PRESERVATION,949-341-5601,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.28668,33.99488,POINT (-118.28668 33.99488)
2156026074,01/21/2022,Single Family,18640  COLLINS ST,LOS ANGELES,CA,91356,3,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,Computershare,Computershare Management,6200  S Quebec ST  Greenwood Village CO 80111,303-518-3327,-118.53987,34.1744,POINT (-118.53987 34.1744)
5690004009,05/23/2022,Multi-Family,5007 N LOS ROBLES ST,LOS ANGELES,CA,90041,14,BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.19659,34.13781,POINT (-118.19659 34.13781)
2292012024,01/13/2022,Single Family,17201 W LUVERNE PL,LOS ANGELES,CA,91316,4,Reverse Mortgage Solutions,Erin Hill,866-503-5559,Carlos Sims,Carols Sims,11820   Cherrylee DR  El Monte CA 91732,626-485-8889,-118.50653,34.148,POINT (-118.50653 34.148)
2782018016,05/23/2022,Single Family,19757 W NAPA ST,LOS ANGELES,CA,91306,3,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Cyprexx - Physical Address,Code Compliance,525   Grand Regency BLVD  Brandon FL 33510,813-387-5891,-118.56432,34.22627,POINT (-118.56432 34.22627)
5456015030,01/11/2022,Single Family,2101 N AVENUE 31,LOS ANGELES,CA,90065,1,Real Time Resolutions,DAVID ROSAS,888-895-0221,EDWARD ZUBIA,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,818-406-3611,-118.23336,34.1044,POINT (-118.23336 34.1044)
5143029190,09/23/2022,Single Family,1100 W WILSHIRE BLVD,LOS ANGELES,CA,90017,1,Selene Finance LP,Eric Moore,877-338-3791,SERVICELINK,CLIENT SERVICES,11802   Ridge PKWY 100 Broomfield CO 80021,877-847-8544,-118.26384,34.05228,POINT (-118.26384 34.05228)
2173002027,01/25/2022,Single Family,4516 N TOPANGA CANYON BLVD,LOS ANGELES,CA,91364,3,MUFG Union Bank,Patrick Perez,858-795-0290,Safeguard Properties,Safeguard Properties,445  S Figueroa ST  Los Angeles CA 90071,800-852-8306,-118.6048,34.14918,POINT (-118.6048 34.14918)
2218012007,03/07/2022,Single Family,14730 W RUNNYMEDE ST,VAN NUYS,CA,91405,6,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,Pacific Star Contracting Services Inc,April Soto,15400   Belgrade Street 86 ST  WESTMINSTER CA 92683,631-806-2657,-118.45419,34.20561,POINT (-118.45419 34.20561)
6051006004,03/21/2022,Single Family,916 E 103RD ST,LOS ANGELES,CA,90002,8,Celink,Daniel Stack,866-727-4303,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.25805,33.94314,POINT (-118.25805 33.94314)
5042032009,09/19/2022,Single Family,3432 S ARLINGTON AVE,LOS ANGELES,CA,90018,8,U.S. Bank N.A.,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.31751,34.02458,POINT (-118.31751 34.02458)
5462016030,01/11/2022,Single Family,3751 N CAZADOR ST,LOS ANGELES,CA,90065,1,Trinity Financial Services,Don Madden,949-313-6161,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.22581,34.1102,POINT (-118.22581 34.1102)
6046014011,05/03/2022,Single Family,9538 S GRAPE ST,LOS ANGELES,CA,90002,15,"Guaranteed Rate, Inc",Guaranteed Rate,866-397-7238,SERVICELINK,CLIENT SERVICES,10385   Westmoor Dr 100 Westminster CO 80021,877-847-8544,-118.23616,33.94939,POINT (-118.23616 33.94939)
5015021008,07/21/2022,Single Family,5163 S CIMARRON ST,LOS ANGELES,CA,90062,8,PHH Mortgage,Shelly Martinez,346-471-3551,KMC Landscaping Services,Ryan Hague,42263  SW 50th ST  Lancaster CA 93536,215-422-3914,-118.31616,33.99558,POINT (-118.31616 33.99558)
5044030026,01/04/2022,Single Family,3604 S 5TH AVE,LOS ANGELES,CA,90018,10,PHH Mortgage Corporation,Marquita Bullock,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.32226,34.02263,POINT (-118.32226 34.02263)
2723012044,01/02/2022,Single Family,22215 W JAMES ALAN CIR,CHATSWORTH,CA,91311,12,US Bank as Trustee of the LSF9 Master Participation Trust,Ryan Curran,800-516-1553,Northsight Management - AMR,Ryan Curran,16820   Ventura BLVD  Ventura CA 91436,800-516-1553,-118.61214,34.26061,POINT (-118.61214 34.26061)
6006016012,03/14/2022,Multi-Family,6401 S SAN PEDRO ST,LOS ANGELES,CA,90003,9,Douglas Whitney,douglas whitney,714-329-8848,The 26th Corporation,douglas whitney,5524   RICH HILL WAY  YORBA LINDA CA 92886,714-329-8848,-118.26968,33.9813,POINT (-118.26968 33.9813)
4384002008,07/05/2022,Single Family,2650 N HUTTON DR,LOS ANGELES,CA,90210,5,Easy Financial LLC,Benjamin Donel,310-864-7600,Easy Financial LLC,Benjamin Donel,6125   Washington BLVD 300 Culver city CA 90232,213-375-3128,-118.42975,34.1197,POINT (-118.42975 34.1197)
2227011013,06/01/2022,Multi-Family,7343 N AMESTOY AVE,LOS ANGELES,CA,91406,6,Capital Mortgage Services,Melinda Camacho,806-796-1231,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.50606,34.20405,POINT (-118.50606 34.20405)
5035028014,04/04/2022,Single Family,3814 S VAN NESS AVE,LOS ANGELES,CA,90062,8,JPMORGAN CHASE BANK N.A.,OPERATIONS SPECIALIST,888-310-1506,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.31695,34.0169,POINT (-118.31695 34.0169)
5406010012,01/06/2022,Single Family,1349 N DOUGLAS ST,LOS ANGELES,CA,90026,13,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.25096,34.07566,POINT (-118.25096 34.07566)
6032008012,01/03/2022,Multi-Family,933 W 83RD ST,LOS ANGELES,CA,90044,8,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.29032,33.96369,POINT (-118.29032 33.96369)
2787019003,04/15/2022,Single Family,17350 W CHASE ST,LOS ANGELES,CA,91325,12,Real Time Resolutions,DAVID ROSAS,888-895-0221,Safeguard,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.51169,34.223,POINT (-118.51169 34.223)
5045012008,01/06/2022,Single Family,3801 S SOMERSET DR,LOS ANGELES,CA,90008,10,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.33748,34.01714,POINT (-118.33748 34.01714)
6052017037,02/14/2022,Single Family,327 E CENTURY BLVD,LOS ANGELES,CA,90003,8,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.26859,33.94572,POINT (-118.26859 33.94572)
5535004012,05/19/2022,Single Family,851 N WILTON PL,LOS ANGELES,CA,90038,13,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,MCS,Code Compliance,350   HIGHLAND DR  LEWISVILLE TX 75067,813-387-1100,-118.31367,34.08668,POINT (-118.31367 34.08668)
2005018009,01/07/2022,Single Family,8349 N HILLARY DR,LOS ANGELES,CA,93063,12,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,edward zubia,Edward Zubia,3540   willshire BLVD  los angeles CA 90010,213-804-7437,-118.64078,34.221,POINT (-118.64078 34.221)
5101010022,09/09/2022,Multi-Family,312 E 55TH ST,LOS ANGELES,CA,90011,9,PNC MORTGAGE PRESALE,THOMAS DAY,937-910-1200,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.26947,33.99229,POINT (-118.26947 33.99229)
2677012007,03/11/2022,Single Family,9540 N GOTHIC AVE,LOS ANGELES,CA,91343,12,The Money Source,James Howe,480-939-8342,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.4908,34.24409,POINT (-118.4908 34.24409)
5155012200,03/17/2022,Single Family,421 S LA FAYETTE PARK,LOS ANGELES,CA,90064,1,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Cyprexx - Physical Address,Code Compliance,525   Grand Regency BLVD  Brandon FL 33510,813-387-5891,-118.28217,34.06511,POINT (-118.28217 34.06511)
2228003025,03/18/2022,Single Family,7337 N CALDUS AVE,LOS ANGELES,CA,91406,6,CARRINGTON MORTGAGE SERVICES LLC,MORTGAGE SERVICES,866-563-1100,Pinelands Preservation,Will Wheelehan,44501   Auburn BLVD  Sacramento CA 95841,916-277-8243,-118.5158,34.20412,POINT (-118.5158 34.20412)
2121026019,01/26/2022,Single Family,7050 N BERTRAND AVE,LOS ANGELES,CA,91335,4,Richard Feldman,Siboney Monge,888-531-6605,The Herac Group,Torres Rose,11030   Arrow RE 102 Rancho Cucamonga CA 91730,909-481-1100,-118.52422,34.1989,POINT (-118.52422 34.1989)
5579010013,09/12/2022,Multi-Family,3420 N BLAIR DR,LOS ANGELES,CA,90068,4,JPMORGAN CHASE BANK N.A.,OPERATIONS SR SPECIALIST I,888-310-1506,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.34563,34.13469,POINT (-118.34563 34.13469)
6070014021,02/10/2022,Single Family,11229 S HOOPER AVE,LOS ANGELES,CA,90059,15,Federal national Mortgage association,Ronald Edison,310-884-9084,"Edison Realty,Inc/dba Tower Re",Ronald Edison,739  W 739 W Rosecrans Ave Ste G   COMPTON CA 90222,310-614-6501,-118.25233,33.93227,POINT (-118.25233 33.93227)
2220017006,09/29/2022,Single Family,14949 W HARTLAND ST,VAN NUYS,CA,91405,6,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,Genstone Realty,Mark Giltner,15338   Central AVE  Chino CA 91710,909-261-5415,-118.45934,34.19539,POINT (-118.45934 34.19539)
5045014004,03/31/2022,Single Family,3917 S SOMERSET DR,LOS ANGELES,CA,90008,10,SN Servicing Corporation,Ashlee McKenney,707-476-2622,First Allegiance,John Concepcion,473   Broadway 5th Fl AVE  Bayonne NJ 7002,201-746-8715,-118.33834,34.01481,POINT (-118.33834 34.01481)
6059003024,04/15/2022,Single Family,10031 S LA SALLE AVE,LOS ANGELES,CA,90047,8,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,"A2Z HOMES, INC.",TRAVIS AZEVEDO,2204  W Oceanfront  C Newport Beach CA 92663,949-734-9606,-118.30586,33.94447,POINT (-118.30586 33.94447)
5066022034,03/23/2022,Non-Residential,01721  S OGDEN DR,LOS ANGELES,CA,90019,10,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.3664111,34.0447565,POINT (-118.3664111 34.0447565)
2325018033,02/03/2022,Single Family,12535 W VICTORY BLVD,LOS ANGELES,CA,91606,2,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,MCS,Code Compliance,350   HIGHLAND DR  LEWISVILLE TX 75067,813-387-1100,-118.40656,34.18696,POINT (-118.40656 34.18696)
5445028026,01/07/2022,Multi-Family,2222 1/2 N DORRIS PL,LOS ANGELES,CA,90031,13,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.23785,34.09049,POINT (-118.23785 34.09049)
2625039026,01/04/2022,Single Family,13343 W BRANFORD ST,LOS ANGELES,CA,91331,6,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.42428,34.23302,POINT (-118.42428 34.23302)
2502023076,07/10/2022,Single Family,14482 W FOOTHILL BLVD,SYLMAR,CA,91342,7,BANK OF AMERICA,VPR DEPARTMENT,213-345-6264,EDWARD ZUBIA,EDWARD ZUBIA,3540   wilshire BLVD  Los Angeles CA 90010,818-406-3611,-118.44922,34.32183,POINT (-118.44922 34.32183)
2629016004,02/08/2022,Single Family,9100 N O'MELVENY AVE,LOS ANGELES,CA,91352,6,WELL FARGO BANK N.A,Brock Nekvinda,877-617-5274,WELL FARGO BANK NA,Brock Nekvinda,232  E 2ND ST STE G LOS ANGELES CA 90012,877-617-5274,-118.40189,34.23439,POINT (-118.40189 34.23439)
2511033025,08/08/2022,Single Family,13771 N LINFIELD AVE,LOS ANGELES,CA,91342,7,U.S. Bank N.A.,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.41421,34.32226,POINT (-118.41421 34.32226)
6006027013,01/27/2022,Single Family,400 E 59TH PL,LOS ANGELES,CA,90003,9,Miguel Silva and/or Patricia Davalos,Miguel Silva,626-484-2213,None,Joe Leyva,1439   Saint Vladimir ST  Glendora CA 91741,909-967-7130,-118.26733,33.98597,POINT (-118.26733 33.98597)
5486006013,01/04/2022,Single Family,6041 E DELPHI ST,LOS ANGELES,CA,90042,14,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.18868,34.12394,POINT (-118.18868 34.12394)
5072036008,06/13/2022,Multi-Family,1328 1/2 S 3RD AVE,LOS ANGELES,CA,90019,10,CARRINGTON MORTGAGE SERVICES LLC,MORTGAGE SERVICES,866-563-1100,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.31997,34.04633,POINT (-118.31997 34.04633)
2266008035,01/19/2022,Single Family,14415 W DUNBAR PL,LOS ANGELES,CA,91423,4,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,Computershare,Computershare Management,6200  S Quebec ST  Greenwood Village CO 80111,303-518-3327,-118.44731,34.14703,POINT (-118.44731 34.14703)
4407010005,01/13/2022,Single Family,1340 S ALLENFORD AVE,LOS ANGELES,CA,90049,11,Specialized Loan Servicing LLC C/O Computershare on behalf of beneficiary,Computershare Management,720-241-7375,Computershare,Computershare Management,6200  S Quebec ST  Greenwood Village CO 80111,303-518-3327,-118.49449,34.05186,POINT (-118.49449 34.05186)
2233013008,01/07/2022,Single Family,6438 N GLORIA AVE,VAN NUYS,CA,91406,6,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,edaward zubia,3540   wilshire BLVD  Los Angeles CA 90010,213-804-7437,-118.47913,34.18783,POINT (-118.47913 34.18783)
2644021024,04/08/2022,Single Family,9641 N VARNA AVE,LOS ANGELES,CA,91331,6,PennyMac Loan Services,Eric Moore,877-338-3791,Cyprexx - Physical Address,Code Compliance,525   Grand Regency BLVD  Brandon FL 33510,813-387-5891,-118.44363,34.24539,POINT (-118.44363 34.24539)
5135032018,01/04/2022,Multi-Family,1415 S VALENCIA ST,LOS ANGELES,CA,90015,1,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,Property Preservation Servicing LLC,Trevethan Aaron,27071   cabot RD  LAGUNA HILLS CA 92653,949-612-0342,-118.27623,34.04179,POINT (-118.27623 34.04179)
2153033042,06/06/2022,Single Family,5646 N CALVIN AVE,LOS ANGELES,CA,91356,3,"Witkin & Assoc., LLC",April Witkin,818-845-4000,The Herac Group,Torres Rose,11030   Arrow RE  RANCHO CUCAMONGA CA 91730,909-481-1100,-118.5555,34.17445,POINT (-118.5555 34.17445)
2666007025,06/27/2022,Single Family,15856 W HARVEST ST,LOS ANGELES,CA,91344,12,"Singh Family Trust, Trustees, Balbir Singh and Rupinder Veena Singh",Rupinder Singh,818-458-2400,NULL,NULL,,NULL,-118.47807,34.27798,POINT (-118.47807 34.27798)
5023018001,07/25/2022,Multi-Family,2803 1/2 S 6TH AVE,LOS ANGELES,CA,90008,10,The Precision Dental Inc.,Shawn Rad,310-903-3480,THE PRECISION DENTAL INC.,SHAWN RAD,1133   25th st.  5 santa monica CA 90403,310-488-6818,-118.32402,34.00771,POINT (-118.32402 34.00771)
2728010017,03/15/2022,Single Family,19140 W HARNETT ST,LOS ANGELES,CA,91326,12,"Mr. Cooper/Nationstar Mortgage, LLC.",Mr. Cooper,888-456-0714,"Solid Foundation Properties, LLC.",Compliance Team,2690   Cobb PKWY A5379 SMYRNA GA 30080,333-205-7447,-118.55058,34.26002,POINT (-118.55058 34.26002)
2508002024,01/04/2022,Single Family,14167 W DYER ST,LOS ANGELES,CA,91342,7,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Safeguard,Code Compliance,27720   Jefferson AVE  Temecula CA 92590,877-338-3791,-118.44207,34.30585,POINT (-118.44207 34.30585)
5056019002,01/31/2022,Single Family,1606 S MENLO AVE,LOS ANGELES,CA,90006,1,Vladislav Shuliko,Kirill Pilipenko,310-407-9085,"Lending Bee, Inc",Vladimir Isperov,4605   Lankershim BLVD  North Hollywood CA 91602,818-761-7234,-118.29029,34.0439,POINT (-118.29029 34.0439)
5062022014,06/30/2022,Multi-Family,2158 S WEST VIEW ST,LOS ANGELES,CA,90016,10,JPMORGAN CHASE BANK N.A.,OPERATIONS SR SPECIALIST I,888-310-1506,Greenfield Property LLC,Code Compliance,4033   Stable DR  Palmdale CA 93552,866-563-1100,-118.34616,34.03603,POINT (-118.34616 34.03603)
5437020010,01/20/2022,Single Family,3410 W GREENSWARD RD,LOS ANGELES,CA,90039,13,"Mr. Cooper/Nationstar Mortgage, LLC.",Mr. Cooper,888-456-0714,"Solid Foundation Properties, LLC.",Compliance Team,2690   Cobb PKWY A5379 SMYRNA GA 30080,844-488-7447,-118.262,34.11304,POINT (-118.262 34.11304)
