APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Mgmt Contact Phone,Property on Map
5524018001,01/17/2017,Single Family,634 N HIGHLAND AVE,LOS ANGELES,CA,90036,4,Shellpoint Mortgage Servicing,Tracy Hall,864-312-4380,"Cyprexx Services, LLC - Jefferson",Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,877-339-8202,POINT (-118.33840000000001 34.08295)
2274025004,05/14/2017,Single Family,14491 W GLORIETTA DR,LOS ANGELES,CA,91423,4,bayview,Willie Walton,714-848-7920,Safeguard,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.4462 34.135)
5001031024,12/19/2017,Single Family,635 W 52ND ST,LOS ANGELES,CA,90037,9,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,POINT (-118.28538 33.99583)
2234015008,01/05/2017,Single Family,6454 N LANGDON AVE,VAN NUYS,CA,91406,6,Nationstar Mortgage,Code Violations,888-456-0714,New Beginning Properties Inc,Jose Chavez,1454   CEDAR ST  San Bernardino CA 92405,877-339-8202,POINT (-118.46899 34.18832)
5103025033,06/27/2017,Multi-Family,866 E 52ND PL,LOS ANGELES,CA,90011,9,GASBARRO INVESTMENT,Tianna Campo,818-223-0190,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,POINT (-118.26043 33.99493)
2582008004,01/17/2017,Single Family,13760 W ALMETZ ST,LOS ANGELES,CA,91342,7,"Wilmington Trust Co, as Trustee, c/o Select Portfolio Servicing",Code Violation,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.43375 34.32709)
5107002007,10/23/2017,Single Family,1214 E VERNON AVE,LOS ANGELES,CA,90011,9,Shellpoint Mortgage Services,Tracy Hall,866-825-2174,Coldwell Banker Sherman Oaks,PHILIP BORODA,15490   Ventura BLVD 100 Los Angeles CA 91403,818-728-3944,POINT (-118.25376 34.00374)
2162009150,01/26/2017,Single Family,5400 N NEWCASTLE AVE,ENCINO,CA,91316,5,JP Morgan Chase NA,Amy Lott,888-310-1506,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.52422 34.16881)
2748025040,01/18/2017,Single Family,20101 W HALSTED ST,LOS ANGELES,CA,91311,12,Ocwen Loan Servicing LLC,Judy Credit,407-737-5247,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,POINT (-118.57159 34.243050000000004)
2625033002,05/08/2017,Single Family,13321 W BRANFORD ST,LOS ANGELES,CA,91331,6,M&T Bank,Grace Wesson,877-338-3791,M&M Mortgage Services Bayview,Ingrid Lopez,12901  SW 132nd AVE  miami FL 33186,786-871-0849,POINT (-118.42371 34.233430000000006)
7413026906,02/14/2017,Multi-Family,968 W BAYCREST LANE,LOS ANGELES,CA,90710,15,Shellpoint Mortgage Servicing,Tracy Hall,864-312-4380,New Beginning Properties Inc,Jose Chavez,1454   CEDAR ST  San Bernardino CA 92405,877-339-8202,POINT (-118.29201 33.79401)
4360011043,01/03/2017,Single Family,10701  WILSHIRE,LOS ANGELES,CA,90024,5,Capital One,Linda Coy,800-468-1743,AFS c/o PRIORITY 1 PROPERTY PRESERVATION INC - SOUTH,Bill Kleiser,2780   DOVE TAIL TR  San Marcos CA 92078,800-468-1743,POINT (-118.43628000000001 34.06104)
2105020026,01/14/2017,Single Family,8239 N CHAMBERLAIN LANE,LOS ANGELES,CA,91335,3,Nationstar Mortgage LLC,Code Compliance,888-480-2432,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,POINT (-118.55446 34.21987)
4355011028,07/18/2017,Single Family,1846 N FRANKLIN CANYON DR,LOS ANGELES,CA,90210,4,"Mortgage Note Capital Investors, LLC",Erick Feitshans,818-584-6105,"Pacific Capital Loans, LLC",Erick Feitshans,23679   Calabasas RD 235 Calabasas CA 91302,310-864-9540,POINT (-118.41733000000002 34.10459)
5073030067,01/18/2017,Single Family,2129 W 21ST ST,LOS ANGELES,CA,90018,10,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,POINT (-118.31013 34.03788)
5114025031,01/23/2017,Single Family,1191 E 33RD ST,LOS ANGELES,CA,90011,9,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,POINT (-118.25436 34.01375)
2146037170,01/28/2017,Single Family,5500 N OWENSMOUTH AVE,WOODLAND HILLS,CA,91367,3,Nationstar Mortgage LLC,Code Compliance,888-480-2432,Safeguard Properties,Safeguard Properties,7887   Safeguard Cir  Valley View OH 44125,800-852-8306,POINT (-118.60166 34.17182)
4305009019,11/03/2017,Single Family,1528 S DURANGO AVE,LOS ANGELES,CA,90035,5,"Real Time Resolutions, Inc",FORECLOSURE Department,888-895-0221,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,POINT (-118.38838 34.05158)
2076006031,10/26/2017,Single Family,22412 W SENTAR ROAD,LOS ANGELES,CA,91364,3,Helene Muddiman,Helene Muddiman,310-526-7201,Helene Muddiman,Helene Muddiman,16659   Addison  St Encino CA 91436,310-430-8570,POINT (-118.61529 34.15808)
5163020084,01/31/2017,Single Family,500 E 1ST ST,LOS ANGELES,CA,90012,14,Fannie Mae,Precillia Grundy,626-396-4659,LA Real Estate Network Group,Jacqueline Terjos,1818  W Beverly BLVD 209 Montebello CA 90640,323-724-2420,POINT (-118.23787 34.04866)
4007007024,12/18/2017,Single Family,6027 S 6TH AVE,LOS ANGELES,CA,90043,8,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,POINT (-118.32365 33.98468)
2032019011,01/10/2017,Single Family,6146 N ROD AVE,LOS ANGELES,CA,91367,3,JP Morgan Chase NA,Amy Lott,888-310-1506,Safeguard Properties,Safeguard Properties,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,800-852-8306,POINT (-118.66263 34.18269)
5671011011,05/03/2017,Single Family,5243 N NORTH MAYWOOD AVE,LOS ANGELES,CA,90041,14,Nationstar Mortgage LLC,Code Compliance,888-480-2432,B2,Brian Bennis,3430   Mt Vernon AVE  Riverside CA 92507,224-518-7504,POINT (-118.21187000000002 34.14217)
2729002017,03/28/2017,Single Family,10171 N DONNA AVE,LOS ANGELES,CA,91324,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Elizabeth Acosta,Elizabeth Acosta,11030   Arrow Route  102 RANCHO CUCAMONGA CA 91730,929-481-1100,POINT (-118.54836 34.25587000000001)
2727011025,01/10/2017,Single Family,22156 W NEEDLES ST,LOS ANGELES,CA,91311,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Elizabeth Acosta,Elizabeth Acosta,11030   Arrow Route  102 RANCHO CUCAMONGA CA 91730,929-481-1100,POINT (-118.60974000000002 34.24716)
2130024008,01/27/2017,Single Family,19412 W VOSE ST,LOS ANGELES,CA,91335,3,Deutsche Bank c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.55603 34.19796)
2022010019,03/09/2017,Single Family,22664 W COHASSET ST,LOS ANGELES,CA,91307,12,Nationstar Mortgage LLC,Paula Acosta,800-468-1743,"XFS c/o NEW BEGINNING PROPERTIES, INC",Chavez Lourdes,999  W Marshall BLVD  San Bernardino CA 92405,909-289-1453,POINT (-118.62122 34.20668)
4003015015,01/16/2017,Single Family,4159 W 62ND ST,LOS ANGELES,CA,90043,8,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,OGIWA INCORPORATED,Olatunji Giwa,1028  N Lake AVE 208 PASADENA CA 91104,626-787-1471,POINT (-118.34793 33.98363)
2104010025,04/17/2017,Single Family,7740 N TAMPA AVE,LOS ANGELES,CA,91335,3,Shellpoint Mortgage Services,Tracy Hall,866-825-2174,Pinelands Preservation,Will Wheelehan,44501   Auburn BLVD  Sacramento CA 95841,916-277-8243,POINT (-118.55334 34.21148)
5685024011,11/22/2017,Single Family,1763 N CAMPUS ROAD,LOS ANGELES,CA,90041,14,Fay Servicing LLC - Eric Moore,Eric Moore,877-338-3791,Law Offices of Les Zieve,Dawn Talavera,30   Corporate PARK 450 IRVINE CA 92606,714-848-7920,POINT (-118.21363000000001 34.12972)
2348003003,01/03/2017,Single Family,5542 N RADFORD AVE,LOS ANGELES,CA,91607,2,HSBC Bank USA c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.39200000000001 34.17157)
5405015010,03/07/2017,Multi-Family,1322 W CALUMET AVE,LOS ANGELES,CA,90026,1,DITECH FINANCIAL LLC,TEMPE PROPERTIES,480-333-6059,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,POINT (-118.25442 34.06833)
2184033028,06/14/2017,Single Family,17977 W MEDLEY DR,LOS ANGELES,CA,91316,5,Fay Servicing LLC,Grace Wesson,877-338-3791,Bron Inc,Grace Wesson,41951   Remington  150 Temecula CA 92590,877-338-3791,POINT (-118.52519 34.14862)
4412027008,01/02/2017,Single Family,15230 W EARLHAM ST,LOS ANGELES,CA,90272,11,U.S. Bank NA c/o Select Portfolio Servicing,NA NA,888-349-8964,Safeguard Properties,Ed Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,POINT (-118.52627 34.03677)
7470022009,06/15/2017,Single Family,1420 W 36TH ST,SAN PEDRO,CA,90731,15,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,POINT (-118.30833000000001 33.71697)
2378025032,01/31/2017,Vacant Residential,3801 N BERRY DR,LOS ANGELES,CA,91604,2,"Kodiak Capital Management, LLC",Andrey Kalashnikov,323-527-5137,NULL,NULL,,NULL,POINT (-118.37945 34.13709)
2731029080,01/06/2017,Single Family,18132 W ANDREA CIR SOUTH,LOS ANGELES,CA,91325,12,Trustee Corps,Ann Lewis,856-917-3308,BRON Inc.,Eric Moore,27720   Jefferson AVE 210 Temecula CA 92590,877-338-3791,POINT (-118.52832000000001 34.25271)
2671007012,09/19/2017,Single Family,15642 W KINZIE ST,LOS ANGELES,CA,91343,12,Bank of the West,Doris Lawson,402-918-4027,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,626-485-8889,POINT (-118.47336000000001 34.2481)
6055018040,01/27/2017,Multi-Family,9650 S LA SALLE AVE,LOS ANGELES,CA,90047,8,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,POINT (-118.30557 33.94717)
7451008019,11/03/2017,Single Family,564 W 2ND ST,SAN PEDRO,CA,90731,15,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,POINT (-118.28921 33.7425)
7404025017,03/14/2017,Single Family,723 E LOMITA BLVD,LOS ANGELES,CA,90744,15,US Bank National Association,US BANK National Association,612-973-2749,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.26141 33.79945000000001)
5111015008,01/05/2017,Single Family,136 W 42ND PL,LOS ANGELES,CA,90037,9,CIT Bank,Leah Collins,800-468-1743,AFS c/o PRIORITY 1 PROPERTY PRESERVATION INC - SOUTH,Bill Kleiser,2780   Dove Tail DR  San Marcos CA 92078,800-468-1743,POINT (-118.27487000000002 34.00635)
5558021017,01/05/2017,Single Family,1713 N QUEENS CT,LOS ANGELES,CA,90069,4,Nationstar Mortgage,Code Violations,888-456-0714,"AFS c/o NEW BEGINNING PROPERTIES, INC",Chavez Lourdes,999  W Marshall BLVD  San Bernardino CA 92405,800-468-1743,POINT (-118.37788 34.10125)
5042022006,01/17/2017,Multi-Family,3700 1/2 S ARLINGTON AVE,LOS ANGELES,CA,90018,8,CALIBER HOME LOANS,CHRISTINE CAYANAN,874-214-4174,"Mortgage Contracting Services, Inc",Property Registration Property Registration,6504   INTERNATIONAL PKWY  PLANO TX 75093,813-387-1100,POINT (-118.31752000000002 34.02095)
5007019028,01/20/2017,Single Family,5408 S WEST BLVD,LOS ANGELES,CA,90043,8,"Deutsche Bank, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.33540999999998 33.99265)
4308015014,01/20/2017,Single Family,2705 S KRIM DR,LOS ANGELES,CA,90064,5,"Deutsche Bank, as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Safeguard Properties,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,POINT (-118.40014000000001 34.04169)
4001010019,01/31/2017,Single Family,6120 S KINGS ROAD,LOS ANGELES,CA,90056,11,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,POINT (-118.36833 33.98298)
2729011058,01/10/2017,Single Family,18505  MAYALL,NORTHRIDGE,CA,91324,12,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Remedy Field Services Inc,Agnes Mella,15615   Alton PKWY  IRVINE CA 92618,888-540-4490,POINT (-118.53687 34.25341)
2532003007,10/03/2017,Single Family,12395 W VAN NUYS BLVD,LOS ANGELES,CA,91331,7,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,National Real Estate Solutions,Mingham Brian,299  W Hillcrest DR 117 Thousand Oaks CA 91360,805-496-1084,POINT (-118.40336000000002 34.28007)
2226016008,10/17/2017,Single Family,16632 W CANTLAY ST,LOS ANGELES,CA,91406,6,Nationstar Mortgage,Code Violations,888-456-0714,B2,Brian Bennis,3430   Mt Vernon AVE  Riverside CA 92507,224-518-7504,POINT (-118.49592000000001 34.20205)
5001014006,01/05/2017,Single Family,824 W 57TH ST,LOS ANGELES,CA,90037,9,"Financial Freedom, a division of CIT bank.",Dan Stack,800-441-4428,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,POINT (-118.28806000000002 33.99041)
5404010005,01/23/2017,Multi-Family,1718 W CLINTON ST,LOS ANGELES,CA,90026,13,"Citibank, N.A., as Trustee, c/o Select Portfolio Servicing",Code Violations,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.26260999999998 34.07222)
7425017038,05/02/2017,Multi-Family,1116 E M ST,LOS ANGELES,CA,90744,15,Bank of America,VPR Department,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,POINT (-118.24919 33.78914)
2608025020,01/27/2017,Single Family,17016 W BLANCHE PL,LOS ANGELES,CA,91344,12,Nationstar Mortgage LLC,Code Compliance,888-480-2432,Safeguard Properties,Code Compliance Safeguard Properties,7887   Safeguard Cir  Valley View OH 44125,800-852-8306,POINT (-118.50321000000001 34.29512)
2116003018,01/19/2017,Single Family,7363 N BOTHWELL RD,LOS ANGELES,CA,91335,3,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,POINT (-118.56103 34.20461)
2582017015,01/09/2017,Single Family,13480 W LOCHRIN LANE,LOS ANGELES,CA,91342,7,JP Morgan Chase NA,Amy Lott,888-310-1506,Safeguard Properties,Safeguard Properties,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,800-852-8306,POINT (-118.42638 34.32832)
2245029018,09/11/2017,Single Family,14117 W EMELITA ST,VAN NUYS,CA,91401,4,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,POINT (-118.44071 34.17677)
2166006002,06/14/2017,Single Family,5315 N WINNETKA AVE,LOS ANGELES,CA,91364,3,Bank of America,VPR Department,800-669-2443,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,POINT (-118.57089 34.16639)
2168017079,10/25/2017,Single Family,5230 N CALATRANA DR,LOS ANGELES,CA,91364,3,"THE BANK OF NEW YORK MELLON c/o Bayview Loan Servicing, LLC",Michael Lopata,954-590-7161,"M&M MORTGAGE SERVICES, INC.",Frances Guerra,2031  E Cerritos AVE  Anaheim CA 92806,786-871-0818,POINT (-118.60342000000001 34.16431)
5121011023,12/07/2017,Single Family,516 E 35TH ST,LOS ANGELES,CA,90011,9,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,POINT (-118.26726000000001 34.01502)
4371019040,01/06/2017,Single Family,10431  UNKNOWN ST (HH),LOS ANGELES,CA,90077,5,Bank of America,VPR Department,800-669-2443,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.44081000000001 34.09313)
5424003010,01/02/2017,Multi-Family,2323 W MAYBERRY ST,LOS ANGELES,CA,90026,13,Deutsche Bank c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.26341 34.08401)
5425020034,08/02/2017,Single Family,1425  SILVER LAKE,LOS ANGELES,CA,90026,13,California Credit Union,Jeffrey Benoun,818-291-5542,First American Trustee Servicing Solutions,First American Trustee Servicing Solutions,1   First American WAY  Santa Ana CA 91203,817-699-4131,POINT (-118.27118999999999 34.08507)
6067005044,01/12/2017,Multi-Family,1927 1/2 E 111TH ST,LOS ANGELES,CA,90059,15,CALIBER HOME LOANS,CHRISTINE CAYANAN,874-214-4174,WRI Property Management,Tannis Stoops,14726   Ramona AVE W8 Chino CA 91710,404-655-9334,POINT (-118.23797000000002 33.93439)
2366026027,08/25/2017,Single Family,4189 N VINELAND AVE,LOS ANGELES,CA,91604,2,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,LPS,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,281-404-7816,POINT (-118.37055000000001 34.14472)
2617012009,01/31/2017,Single Family,14308 W SAN JOSE ST,LOS ANGELES,CA,91345,7,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,POINT (-118.44494 34.26365)
4423001013,09/20/2017,Single Family,1121 N CHARM ACRES PL,LOS ANGELES,CA,90272,11,"Real Time Resolutions, Inc",FORECLOSURE Department,888-895-0221,SAFEGUARD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGLES CA 90010,213-383-2097,POINT (-118.52585 34.04956)
5071022033,10/04/2017,Multi-Family,4626 W ST ELMO DR,LOS ANGELES,CA,90019,10,"Trinity Financial Services, LLC",David Vo,855-734-0411,"Altisource Solutions, Inc",Altisource Solutions,"1000   Abernathy RD, Northpark Town, Center, Building 400   Atlanta GA 30328",866-952-6514,POINT (-118.33985000000001 34.04244)
6048025022,12/08/2017,Multi-Family,9207 S BEACH ST,LOS ANGELES,CA,90002,15,"SETERUS, INC",Property Preservation,877-735-3637,EDWARD ZUBIA,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,818-406-3611,POINT (-118.24201000000001 33.95292)
2544016011,07/19/2017,Vacant Residential,9300 N DEL ARROYO DR,LOS ANGELES,CA,91352,7,ibrahim mekhail,IBRAHIM MEKHAIL,818-477-7990,IBRAHIM MEKHAIL,IBRAHIM MEKHAIL,4521   NOELINE WAY  ENCINO CA 91436,818-477-7990,POINT (-118.34822 34.23737)
2532022008,01/18/2017,Single Family,11183 N PHILLIPPI AVE,LOS ANGELES,CA,91331,7,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,POINT (-118.40206000000002 34.27323)
6029020019,04/17/2017,Single Family,906 E 83RD ST,LOS ANGELES,CA,90001,9,MidFirst Bank,Erik Kenner,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,POINT (-118.25829 33.96368)
2176030008,01/31/2017,Single Family,18912 W LA MONTANA PL,LOS ANGELES,CA,91356,3,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,POINT (-118.54552 34.15776)
6016017014,01/03/2017,Single Family,6603 S ST ANDREWS PL,LOS ANGELES,CA,90047,8,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,"Kash Construction and Management, INC.",Kash Rob,533  S Los Angeles ST  LOS ANGELES CA 90013,213-612-4995,POINT (-118.31134 33.97897)
2782033024,01/02/2017,Single Family,19925 W GRESHAM ST,LOS ANGELES,CA,91324,12,Wells Fargo Bank NA c/o Select Portfolio Servicing,NA NA,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.56751 34.23095)
2125020033,10/23/2017,Single Family,18139 W WELBY WAY,LOS ANGELES,CA,91335,3,Shellpoint Mortgage Services,Tracy Hall,866-825-2174,Safeguard c/o Bron Inc Jefferson,Code Compliance,27720   Jefferson AVE 210 Temecula CA 92590,800-852-8306,POINT (-118.52880999999998 34.19306)
6034030022,01/11/2017,Single Family,1612 W 85TH ST,LOS ANGELES,CA,90047,8,Carrington Mortgage Services,Marshayla Johnson,866-563-1100,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,POINT (-118.30519000000001 33.96079)
2731013019,05/01/2017,Single Family,10424 N RESEDA BLVD,LOS ANGELES,CA,91326,12,CIT Bank,Leah Collins,800-468-1743,"Incorp Services, Inc",Registrations Department,5716   Corsa Ave Suite 110   Westlake Village CA 91362,888-727-6303,POINT (-118.53588 34.26011)
2604008020,05/17/2017,Single Family,15869 W LARKSPUR ST,LOS ANGELES,CA,91342,7,Bank of America,VPR Department,800-669-2443,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,POINT (-118.47725 34.30376)
2763014011,01/01/2017,Single Family,18712 W CALAHAN ST,LOS ANGELES,CA,91324,12,Deutsche Bank c/o Select Portfolio Servicing,NA NA,888-349-8964,NULL,NULL,,NULL,POINT (-118.54099000000001 34.23632)
5006014001,01/20/2017,Single Family,5468 S 10TH AVE,LOS ANGELES,CA,90043,8,"Ocwen Loan Servicing, LLC",Judy Credit,800-746-2936,Property Preservation Servicing LLC,Trevethan Aaron,5   Columbia   ALISO VIEJO CA 92656,949-625-4480,POINT (-118.32801 33.99113)
2283011022,05/01/2017,Non-Residential,16027   DICKENS ST,LOS ANGELES,CA,91436,5,Wells Fargo Bank N.A.,Jonathon Holt,877-617-5274,M&M Mortgage Co,Deborah Prado,12901  SW 132 AVE  Miami FL 33186,800-336-4890,POINT (-118.48176009999999 34.1548371)
2664024016,02/20/2017,Single Family,11418 N INDIAN HILLS RD,LOS ANGELES,CA,91345,7,Shellpoint Mortgage Services,Tracy Hall,866-825-2174,Eddy Leon,Eddy Leon,1650   Ximeno AVE 90804 Long Beach CA 90804,866-627-2256,POINT (-118.45899000000001 34.27787)
