APN,Registered Date,Property Type,Property Address,Property City,Property State,Property Zip,Council District,Lender,Lender Contact,Lender Contact Phone,Property Management,Property Management Contact,Property Management Address,Property Management Contact Phone,lon,lat,Property on Map
5586017062,01/20/2020,Single Family,2200 N HOLLYRIDGE DR,LOS ANGELES,CA,90068,4,Bayview Loan Servicing Jefferson,Eric Moore,877-338-3791,MCS - Bayview,Ingrid Lopez,12901  SW 132nd AVE  miami FL 33186,786-871-0849,-118.31938,34.10911,POINT (-118.31937999999998 34.10911)
2648011023,12/12/2020,Single Family,10437 N CEDROS AVE,LOS ANGELES,CA,91345,7,PHH Mortgage/Ocwen Financial Corporation,Jason Jastrzemski,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.45333,34.26008,POINT (-118.45333 34.26008)
2610019021,02/20/2020,Single Family,16503 W MIDWOOD DR,LOS ANGELES,CA,91344,12,Fay Servicing LLC - Eric Moore,Eric Moore,877-338-3791,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,-118.49129,34.28614,POINT (-118.49129000000002 34.28614)
5103026026,01/22/2020,Single Family,884 E 52ND ST,LOS ANGELES,CA,90011,9,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.26009,33.99571,POINT (-118.26008999999999 33.99571)
2257019115,01/23/2020,Single Family,5460  WHITE OAK,LOS ANGELES,CA,91436,5,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.51815,34.17036,POINT (-118.51815000000002 34.17036)
6011003054,01/17/2020,Single Family,239 E 68TH ST,LOS ANGELES,CA,90003,9,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,Property Preservation Servicing LLC,Aaron Trevethan,27071   Cabot RD 119 LAGUNA HILLS CA 92653,949-612-0342,-118.2705,33.978,POINT (-118.27049999999998 33.978)
2148019009,11/03/2020,Single Family,20559 W KITTRIDGE ST,LOS ANGELES,CA,91306,3,Mr. Cooper,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.58157,34.1905,POINT (-118.58157 34.1905)
6004040032,07/17/2020,Single Family,429 W 65TH ST,LOS ANGELES,CA,90003,8,SN Servicing Corp,Eric Moore,877-338-3791,First Allegiance,John Concepcion,473   Broadway  5th F Bayonne NJ 7002,201-746-8715,-118.28152,33.98079,POINT (-118.28152 33.98079)
2604031010,04/02/2020,Multi-Family,15116 1/2 W PADDOCK ST,SYLMAR,CA,91342,7,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Cyprexx - Physical Address,Code Compliance,525   Grand Regency BLVD  Brandon FL 33510,813-387-5891,-118.46155,34.29484,POINT (-118.46155 34.29484)
2004019019,01/21/2020,Single Family,8560 N RUDNICK AVE,LOS ANGELES,CA,93063,12,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,Remedy Field Services Inc,Agnes Mella,15615   Alton PKWY  IRVINE CA 92618,888-540-4490,-118.61291,34.22684,POINT (-118.61291 34.22684)
2690020026,01/24/2020,Single Family,8611 N PASO ROBLES AVE,LOS ANGELES,CA,91325,12,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.50501,34.227,POINT (-118.50501 34.227)
5520007024,11/27/2020,Multi-Family,547 N BERENDO ST,LOS ANGELES,CA,90004,13,Provident Trust Group FBO Susan Russolesi Roth IRA,Ron Russolesi,818-363-8561,NULL,NULL,,NULL,-118.29434,34.08035,POINT (-118.29434 34.08035)
2507004083,01/06/2020,Single Family,12567 N BRADLEY AVE,LOS ANGELES,CA,91342,7,M&T Bank - Jefferson Office,Eric Moore,877-338-3791,MSI,Property Preservation,500   Grapeview HWY  Hurst TX 76054,800-346-2432,-118.45136,34.29877,POINT (-118.45136 34.29877)
2308022009,01/27/2020,Single Family,8052 N WILKINSON AVE,LOS ANGELES,CA,91605,2,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.40401,34.21723,POINT (-118.40400999999999 34.21723)
2369005012,01/22/2020,Single Family,12213 W HILLSLOPE ST,LOS ANGELES,CA,91604,2,JP Morgan Chase NA,Amy Lott,888-310-1506,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,-118.39916,34.14156,POINT (-118.39916 34.14156)
5042015003,02/20/2020,Single Family,3734 S GRAMERCY PL,LOS ANGELES,CA,90018,8,California Credit Union,Danny Pak,818-291-5415,Law Office of Les Zieve,Dawn Talavera,30   Corporate PARK 450 IRVINE CA 92606,714-580-8567,-118.3137,34.01997,POINT (-118.3137 34.01997000000001)
2745013031,01/24/2020,Single Family,10204 N HANNA AVE,LOS ANGELES,CA,91311,12,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.60767,34.25562,POINT (-118.60767 34.25562)
5084016025,11/25/2020,Multi-Family,1038 S CLOVERDALE AVE,LOS ANGELES,CA,90019,10,Cloverdale 1036 LLC.,Jeffry Scapa,323-957-1710,Cloverdale 1036 LLC,Jeffry Scapa,7083   Hollywood BLVD 633 Los Angeles CA 90028,323-957-1710,-118.34822,34.05616,POINT (-118.34822 34.05616)
5083016013,03/12/2020,Multi-Family,1259 S RIMPAU BLVD,LOS ANGELES,CA,90019,10,Bayview Loan Servicing/Bayview Representative,Frances Guerra,954-590-7161,Greenfield Property LLC,MCS LLC,4033   Stable Drive   Palmdale CA 93552,866-563-1100,-118.33625,34.0512,POINT (-118.33624999999999 34.0512)
2076022057,04/20/2020,Single Family,22136 W INDEPENDENCIA ST,LOS ANGELES,CA,91364,3,BSI Financial Services,customer care,800-327-7861,OGIWA INCORPORATED,Olatunji Giwa,1028  N Lake AVE 208 PASADENA CA 91104,626-787-1471,-118.60843,34.15208,POINT (-118.60843 34.15208)
4327003067,01/08/2020,Single Family,1333  BEVERLY GLEN,LOS ANGELES,CA,90024,5,"CIT BANK, N.A.",Sarah Richardson,757-955-8014,"Incorp Services, Inc",Registrations Department,5716   Corsa Ave Suite 110   Westlake Village CA 91362,888-727-6303,-118.42688,34.06319,POINT (-118.42688 34.06319)
5480021006,01/24/2020,Multi-Family,1344 1/2 W YOSEMITE DR,LOS ANGELES,CA,90041,14,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.19489,34.13284,POINT (-118.19489 34.13284)
4329006029,10/30/2020,Single Family,10050 W EMPYREAN WAY,LOS ANGELES,CA,90067,5,Bank of Hope,Kelly Cho,213-427-6332,NULL,NULL,,NULL,-118.4068,34.05442,POINT (-118.4068 34.05442)
2654025061,07/08/2020,Single Family,8414 N COLUMBUS AVE,LOS ANGELES,CA,91402,6,Pati Family trust,damoder Reddy,310-541-8198,NULL,NULL,,NULL,-118.46534,34.22351,POINT (-118.46534000000001 34.223510000000005)
5003032029,01/22/2020,Multi-Family,5719 S NORMANDIE AVE,LOS ANGELES,CA,90037,8,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.30036,33.98998,POINT (-118.30036 33.98998)
2259015004,01/28/2020,Single Family,16531 W HARTSOOK ST,LOS ANGELES,CA,91436,5,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.49351,34.16368,POINT (-118.49351 34.16368)
2201016015,12/12/2020,Single Family,8111 N ANDASOL AVE,LOS ANGELES,CA,91325,12,PHH Mortgage/Ocwen Financial Corporation,Jason Jastrzemski,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.51158,34.21758,POINT (-118.51158 34.21758)
5462002016,11/20/2020,Vacant Residential,3836 N LAVELL DR,LOS ANGELES,CA,90065,1,Lewia H. Tennis,Sally Lucero,818-891-9400,Lucero Enterprises,Lewia Tennis,15551   15551 Superior Street   North Hills CA 91343,818-891-9400,-118.22618,34.11414,POINT (-118.22618000000001 34.11414)
5539019006,01/09/2020,Single Family,711 N HOOVER ST,LOS ANGELES,CA,90029,13,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,OGIWA INCORPORATED,Olatunji Giwa,1028  N Lake AVE 208 PASADENA CA 91104,626-787-1471,-118.28459,34.08399,POINT (-118.28459000000001 34.08399)
5051030004,02/01/2020,Single Family,3014 S BRONSON AVE,LOS ANGELES,CA,90018,10,Cenlar FSB,ATHENA SANTOS,720-945-5431,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.33367,34.02707,POINT (-118.33367 34.02707)
2701039022,01/06/2020,Single Family,20163 W VIA CELLINI,LOS ANGELES,CA,91326,12,Mr. Cooper,Paula Acosta,800-468-1743,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.57282,34.29345,POINT (-118.57281999999998 34.29345)
5151027044,01/06/2020,Single Family,750 W 1ST ST,LOS ANGELES,CA,90017,14,SN Servicing Corp,Eric Moore,877-338-3791,First Allegiance,John Concepcion,473   Broadway  5th F Bayonne NJ 7002,201-746-8715,-118.25087,34.05698,POINT (-118.25087 34.05698)
5020013022,12/29/2020,Single Family,1221 W 42ND ST,LOS ANGELES,CA,90037,9,"Val-Chris Investments, Inc.",Chris Boulter,949-252-1907,Val-Chris Investments,Chris Boulter,2601   Main ST  Irvine CA 92614,949-252-8020,-118.29677,34.00743,POINT (-118.29677 34.00743)
2227001047,01/30/2020,Single Family,7337 N BALBOA BLVD,LOS ANGELES,CA,91406,6,Federal National Mortgage Association,Aileen Cabalu,626-396-5100,Sentinel Property Preservation,Hollie Poboy,375  S State ST  Clearfield UT 84015,801-902-6764,-118.50139,34.20392,POINT (-118.50139000000001 34.20392)
2615024006,05/06/2020,Single Family,14752 W JAGUAR ST,LOS ANGELES,CA,91345,7,US Bank as Trustee of the LSF9 Master Participation Trust,Ryan Curran,800-516-1553,Northsight Management - AMR,Ryan Curran,16820   Ventura BLVD  Ventura CA 91436,800-516-1553,-118.45408,34.26652,POINT (-118.45408 34.26652)
2122007027,01/06/2020,Single Family,6901 N ENFIELD AVE,LOS ANGELES,CA,91335,3,Fay Servicing LLC - Eric Moore,Eric Moore,877-338-3791,MCS,Code Compliance,350   Highland DR 100 Lewisville TX 75067,813-387-1100,-118.52353,34.19566,POINT (-118.52353 34.19566)
2701080098,03/18/2020,Single Family,11321 N PASEO LA CUMBRE,LOS ANGELES,CA,91326,12,Shellpoint Mortgage,Bron Inc,877-338-3791,Guardian Asset Management,Vendor Management,2021   Hartel ST  Leviitown PA 19057,888-872-9094,-118.57632,34.27732,POINT (-118.57632000000001 34.27732)
2679008020,11/06/2020,Single Family,10501 N WOODLEY AVE,LOS ANGELES,CA,91344,12,LoanCare LLC,Eric MOORE,877-338-3791,ServiceLink Field Services - LoanCare LLC,Angela Visceglia,10385   Westmoor DR  Westminster CO 80021,303-653-6140,-118.48501,34.26128,POINT (-118.48501 34.26128)
5512009019,01/22/2020,Single Family,116 S GARDNER ST,LOS ANGELES,CA,90036,5,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.35306,34.07302,POINT (-118.35306 34.07302)
6001012016,11/03/2020,Single Family,6128 S WILTON PL,LOS ANGELES,CA,90047,8,Mr. Cooper,Paula Acosta,800-468-1743,Xome Field Services C/O New Beginning Properties Inc.,Lourdes Chavez,999  W Marshall BLVD  San Bernadino CA 92405,800-468-1743,-118.31471,33.98353,POINT (-118.31471000000002 33.98353)
2322014036,12/02/2020,Single Family,6724 N RADFORD AVE,LOS ANGELES,CA,91606,2,"Aspen Properties Group, LLC",MarySue Edwards,800-326-2766,"U.S. Best Repair Service, Inc.",Michelle Parsi,2004   McGaw AVE  Irvine CA 92614,714-599-7730,-118.39201,34.193,POINT (-118.39201 34.193)
7449011004,03/31/2020,Single Family,455 W O'FARRELL ST,SAN PEDRO,CA,90731,15,PHH Mortgage Corporation,Marquita Bullock,888-820-6474,OGIWA INCORPORATED,Olatunji Giwa,1028  N Lake AVE 208 PASADENA CA 91104,626-787-1471,-118.28684,33.74589,POINT (-118.28684 33.74589)
2504006042,08/17/2020,Single Family,14344 W FOOTHILL BLVD,LOS ANGELES,CA,91342,7,"DOVENMUEHLE MORTGAGE, INC.",PROPERTY PRESERVATION,847-550-7410,"Dovenmuehle Mortgage, Inc. c/o BDF Law",Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.4469,34.31994,POINT (-118.4469 34.31994)
5072001022,07/07/2020,Single Family,1836 S CRENSHAW BLVD,LOS ANGELES,CA,90019,10,Residential First Capital,Richard Bustamante,949-783-7920,Associated Agents Realty,Silvio Pacheco,5264  W Olympic BLVD  Los Angeles CA 90036,323-445-4452,-118.33033,34.04081,POINT (-118.33033 34.04081)
2623003008,01/14/2020,Multi-Family,13172 W TERRA BELLA ST,LOS ANGELES,CA,91331,7,Wells Fargo Bank N.A.,Jenna Douglas,877-617-5274,Lender Processing Services,Jenna Douglas,1003  E Brier DR  San Bernardino CA 92408,877-617-8274,-118.41988,34.25701,POINT (-118.41987999999999 34.25701)
5422012016,09/02/2020,Vacant Residential,2231 N FAIR OAK VIEW TER,LOS ANGELES,CA,90039,13,"SoCal Vestors, LLC",William Catron,562-754-7680,NULL,NULL,,NULL,-118.25678,34.09433,POINT (-118.25678 34.09433)
5186007046,01/22/2020,Single Family,461 S BERNAL AVE,LOS ANGELES,CA,90063,14,The Bank of New York Mello,Doug Randall,303-470-3633,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,801-461-8200,-118.19911,34.03289,POINT (-118.19911000000002 34.03289)
7422011012,02/27/2020,Single Family,1623 N LAKME AVE,LOS ANGELES,CA,90744,15,Champion Mortgage,Jennifer Hathaway,972-894-2950,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.26103,33.79627,POINT (-118.26103 33.79627)
4370022014,01/14/2020,Single Family,901 N STRADA VECCHIA ROAD,LOS ANGELES,CA,90077,5,First Credit Bank,Saman Samii,310-273-2500,NULL,NULL,,NULL,-118.44416,34.08981,POINT (-118.44416 34.08981000000001)
4009013008,05/05/2020,Single Family,3000 W 75TH ST,LOS ANGELES,CA,90043,8,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.32535,33.97174,POINT (-118.32535 33.97174)
2105018034,08/28/2020,Single Family,8150 N CALVIN AVE,LOS ANGELES,CA,91335,3,"Planet Home Lending, LLC",Alyssa Guzman,203-303-5277,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.55553,34.21846,POINT (-118.55553000000002 34.21846)
5178021009,01/15/2020,Single Family,438 N SLOAT ST,LOS ANGELES,CA,90063,14,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.19784,34.04375,POINT (-118.19784000000001 34.04375)
2378025031,01/30/2020,Vacant Residential,3793 N BERRY DR,LOS ANGELES,CA,91604,2,"Kodiak Capital Management, LLC",Andrey Kalashnikov,323-527-5137,NULL,NULL,,NULL,-118.37954,34.1373,POINT (-118.37954 34.1373)
2420008020,01/23/2020,Single Family,4901 N LEDGE AVE,LOS ANGELES,CA,91601,4,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.35731,34.15971,POINT (-118.35730999999998 34.15971)
2741006008,01/20/2020,Single Family,10111 N CASABA AVE,LOS ANGELES,CA,91311,12,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.57619,34.25418,POINT (-118.57619 34.25418)
5058012006,01/06/2020,Single Family,2448 S GRAMERCY PARK,LOS ANGELES,CA,90018,10,Shellpoint Mortgage Servicing,Eric Moore,877-338-3791,Cyprexx - Physical Address,Code Compliance,525   Grand Regency BLVD  Brandon FL 33510,813-387-5891,-118.31281,34.03373,POINT (-118.31281000000001 34.03373)
2139010008,02/04/2020,Single Family,22314 W KITTRIDGE ST,LOS ANGELES,CA,91303,3,M&T Bank - Jefferson Office,Eric Moore,877-338-3791,SAFEGUARD c/o MALCOLM CISNEROS,Code Compliance,2112   Business Center DR  Irvine CA 92612,800-852-8306,-118.61281,34.19134,POINT (-118.61281 34.19134)
2162019092,09/10/2020,Single Family,5403  NEWCASTLE,LOS ANGELES,CA,91316,5,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,First Team Real Estate,Eddy Leon,20234   State ROAD  Cerritos CA 90703,562-461-1200,-118.52449,34.16881,POINT (-118.52449 34.16881)
5437024025,01/07/2020,Single Family,2931 N GRACIA ST,LOS ANGELES,CA,90039,13,Statebridge,Bryce Fendall,720-697-6421,"New Beginning Properties, Inc.",Jose Chavez,445  W 34th ST  San Bernardino CA 92405,877-339-8202,-118.26017,34.11125,POINT (-118.26017 34.11125)
6023001015,01/21/2020,Single Family,639 E 73RD ST,LOS ANGELES,CA,90001,9,Specialized Loan Servicing LLC on behalf of beneficiary,Douglas Randall,720-563-8186,Coldwell Banker Coastal Alliance,Eddy Leon,1650   Ximeno AVE 120 Long Beach CA 90804,562-961-2205,-118.26363,33.97397,POINT (-118.26363 33.97397)
2644026061,02/27/2020,Single Family,9605 N WOODMAN AVE,LOS ANGELES,CA,91402,6,Celink,Daniel Stack,866-727-4303,Carlos Sims,Carlos Sims,11820   Cherrylee DR  El Monte CA 91732,800-639-2151,-118.44685,34.24465,POINT (-118.44685 34.24465000000001)
6065027040,01/22/2020,Single Family,10363 S HOLMES AVE,LOS ANGELES,CA,90002,15,BSI Financial Services,Registration Department,814-827-4661,The Herac Group,Torres Rose,11030   Arrow RE 102 Rancho Cucamonga CA 91730,909-481-1100,-118.24139,33.94186,POINT (-118.24139 33.94186)
4302034015,04/17/2020,Single Family,2034 S CHARITON ST,LOS ANGELES,CA,90034,10,WILSHIRE FINANCIAL NETWORK,Adrian Zubia,310-595-4916,WILSHIRE FINANCIAL NETWORK,Adrian Zubia,468  N Camden  200 Beverly Hills CA 90210,310-490-1969,-118.37814,34.03957,POINT (-118.37814000000002 34.03957)
6031029027,01/29/2020,Single Family,213 W 82ND ST,LOS ANGELES,CA,90003,9,Celink,Cory Daggett,866-654-0020,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.27659,33.96517,POINT (-118.27659 33.96517)
5671001036,12/12/2020,Single Family,5343 N HILLTOP RD,LOS ANGELES,CA,90041,14,PHH Mortgage/Ocwen Financial Corporation,Jason Jastrzemski,561-682-7547,Guardian Asset Management,Colleen McEntee,2300  E Lincoln HWY  Langhorne PA 19047,267-825-0283,-118.21697,34.14442,POINT (-118.21697 34.14442)
5550001093,01/21/2020,Single Family,1735  FULLER AVE,LOS ANGELES,CA,90046,4,Bayview Loan Servicing/Bayview Representative,Frances Guerra,954-590-7161,Greenfield Property LLC,MCS LLC,4033   Stable Drive   Palmdale CA 93552,866-563-1100,-118.34908,34.1033,POINT (-118.34907999999999 34.1033)
5555012014,10/29/2020,Single Family,8458 W HAROLD WAY,HOLLYWOOD,CA,90069,4,David & Judy Meng Langer Family Trust,David Langer,310-702-6588,D. Langer & Assoc.,David Langer,615  N Maple DR  BEVERLY HILLS CA 90210,310-702-6588,-118.37469,34.09656,POINT (-118.37469000000002 34.09656)
7351012033,01/28/2020,Single Family,1514 W 207TH ST,LOS ANGELES,CA,90501,15,Trojan Capital Investments,Don Madden,949-313-6161,J & J BOARD- UPS/FIVE BROTHERS,JAVIER ORTIZ,475  S Rall AVE  Bassett CA 91746,626-290-9017,-118.30446,33.84274,POINT (-118.30445999999999 33.84274)
5135011017,02/19/2020,Multi-Family,1627 S BURLINGTON AVE,LOS ANGELES,CA,90006,1,JP Morgan Chase NA,Amy Lott,888-310-1506,Pinelands Preservation,Aaron Noble,1906   Irvine AVE  Newport Beach CA 92660,949-294-8778,-118.28145,34.04164,POINT (-118.28145 34.04164)
4211025066,01/16/2020,Single Family,6400 S CRESCENT PARK EAST,LOS ANGELES,CA,90094,11,Select Portfolio Servicing,Select Portfolio Servicing,888-349-8964,Edward Zubia,Edward Zubia,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-804-7437,-118.42692,33.96966,POINT (-118.42692 33.96966)
6057004036,02/27/2020,Single Family,1860 W 93RD ST,LOS ANGELES,CA,90047,8,DEANDRE HANSON C/O  Freedom Mortgage,VPR DEPT,317-537-3748,SAFEGAURD PROPERTIES,EDWARD ZUBIA,3540   WILSHIRE BLVD 1109 LOS ANGELES CA 90010,213-383-2097,-118.3106,33.95184,POINT (-118.3106 33.95184)
5036020014,08/31/2020,Multi-Family,3959 1/2 S HALLDALE AVE,LOS ANGELES,CA,90062,8,"Keswick Financial Group, Inc.",Kirk Mulhearn,562-965-0054,NULL,NULL,,NULL,-118.3026,34.01294,POINT (-118.3026 34.01294)
6033018005,01/23/2020,Single Family,1048 1/2 W 81ST ST,LOS ANGELES,CA,90044,8,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.29357,33.96569,POINT (-118.29357000000002 33.96569)
4383007010,09/10/2020,Single Family,9852 W PORTOLA DR,LOS ANGELES,CA,90210,5,Val-Chris Investment,Chris Boulter,949-252-8020,Val-Chris Investments,Chris Boulter,2601   Main ST  Irvine CA 92614,949-252-8020,-118.43367,34.11021,POINT (-118.43367000000002 34.11021)
2619028004,05/06/2020,Single Family,13708 W FILMORE ST,LOS ANGELES,CA,91331,7,US Bank as Trustee of the LSF9 Master Participation Trust,Ryan Curran,800-516-1553,Northsight Management - AMR,Ryan Curran,16820   Ventura BLVD  Ventura CA 91436,800-516-1553,-118.43131,34.2645,POINT (-118.43131 34.2645)
6003025004,01/23/2020,Multi-Family,1246 W 61ST ST,LOS ANGELES,CA,90044,9,Nationstar Mortgage. LLC,Ruth Wagner,888-456-0714,"Solid Foundation Properties, LLC",Ruth Wagner,3937   arlington AVE  LOS ANGELES CA 90008,844-488-7662,-118.29746,33.98404,POINT (-118.29746 33.98404)
7438006009,07/13/2020,Single Family,23411 S HALLDALE AVE,LOS ANGELES,CA,90710,15,SUPERIOR LOAN SERVICING,BARRY HARARI,818-483-0027,Safeguard Properties,Edward Zubiz,3540   wilshire BLVD  Los Angeles CA 90010,213-383-2097,-118.30265,33.81256,POINT (-118.30264999999999 33.81256)
6017006015,01/06/2020,Single Family,2051 W 74TH ST,LOS ANGELES,CA,90047,8,Cenlar FSB,Athena Santos,609-883-3900,Five Brothers Default Management,Ken Yatta,12220  E Thirteen Mile ROAD 100 Warren MI 48093,586-350-2737,-118.31525,33.97288,POINT (-118.31525000000002 33.97288)
